Date,OUTPUT
2023-07-13 10:01:05,"<li style=""padding-bottom:.5em"">Gebroe-Hammer arranges $9.72M off-market multifamily portfolio sale in Central Jersey (<a href=""https://www.roi-nj.com/2023/07/13/real_estate/gebroe-hammer-arranges-9-72m-off-market-multifamily-portfolio-sale-in-central-jersey/"">ROI-NJ</a>)"
2023-07-13 10:00:51,"<li style=""padding-bottom:.5em"">The next ‘Stay in N.J.’ program: Why congestion tax hurts N.J. commuters — but could ultimately help N.J. economy (<a href=""https://www.roi-nj.com/2023/07/12/opinion/editors-desk/the-next-stay-in-n-j-program-why-congestion-tax-hurts-n-j-commuters-but-could-ultimately-help-n-j-economy/"">ROI-NJ</a>)"
2023-07-13 10:00:28,"<li style=""padding-bottom:.5em"">Active adult community in North Brunswick secures $47M in financing (<a href=""https://njbiz.com/active-adult-community-in-north-brunswick-secures-47m-in-financing/"">NJBIZ</a>)"
2023-07-13 10:05:12,"<li style=""padding-bottom:.5em"">TSA approves airside-to-airside bus connection from Atlantic City to Philadelphia (<a href=""https://pressofatlanticcity.com/news/local/tsa-approves-airside-to-airside-bus-connection-from-acy-to-phl/article_99cd606c-20c0-11ee-bb75-8fabb9615d64.html"">Press of Atlantic City</a>)"
2023-07-13 10:05:00,"<li style=""padding-bottom:.5em"">Galloway intersection brings Four Seasons residents to council meeting (<a href=""https://pressofatlanticcity.com/news/local/government-politics/galloway-intersection-brings-four-seasons-residents-to-council-meeting/article_bedc049a-2074-11ee-85d2-7bbac40dc3c5.html"">Press of Atlantic City</a>)"
2023-07-13 10:04:32,"<li style=""padding-bottom:.5em"">Pa. residents behind on water bills can apply for grants up to $5,000 (<a href=""https://whyy.org/articles/pennsylvania-residents-water-bill-assistance-apply-by-august-11/"">WHYY</a>)"
2023-07-13 10:07:43,"<li style=""padding-bottom:.5em"">Jersey City’s first cannabis business finally opens, but it’s not for recreational sales (<a href=""https://www.nj.com/hudson/2023/07/jersey-citys-first-cannabis-business-finally-opens-but-its-not-for-recreational-sales.html"">NJ.com</a>)"
2023-07-13 10:07:17,"<li style=""padding-bottom:.5em"">Nonprofit will pay mortgage, provide financial support to family of fallen Newark firefighters (<a href=""https://www.nj.com/essex/2023/07/nonprofit-will-pay-mortgage-provide-financial-support-to-family-of-fallen-newark-firefighters.html"">NJ.com</a>)"
2023-07-13 10:06:24,"<li style=""padding-bottom:.5em"">New home ownership program for Newark residents (<a href=""https://www.njspotlightnews.org/video/new-home-ownership-program-for-newark-residents/"">NJ Spotlight News</a>)"
,-
2023-07-16 22:14:29,"<li style=""padding-bottom:.5em"">NJ senator backs local groups, opposes Newark zoning plan (<a href=""https://www.tapinto.net/towns/newark/sections/government/articles/nj-senator-backs-local-groups-opposes-newark-zoning-plan"">TAPinto Newark</a>)"
2023-07-13 21:54:43,"<li style=""padding-bottom:.5em"">Mount Laurel Planning Board approves huge warehouse on Gaither Road, replacing offices (<a href=""https://www.70and73.com/news/mount-laurel-planning-board-approves-huge-warehouse-on-gaither-road-replacing-offices/article_702f1ea4-21d2-11ee-b784-579443fa66eb.html"">70and73.com</a>)"
2023-07-13 20:00:36,"<li style=""padding-bottom:.5em"">Cherry Hill's Barclay Farms shopping center, subject of Super Wawa controversy, to be sold by its owner (<a href=""https://www.70and73.com/news/cherry-hills-barclay-farms-shopping-center-subject-of-super-wawa-controversy-to-be-sold-by/article_a6000a84-219b-11ee-ac7f-87904329cbcd.html"">70and73.com</a>)"
2023-07-13 11:20:51,"<li style=""padding-bottom:.5em"">Jaindl Warehouse Project draws over 250 residents to Planning Board meeting in White Township (<a href=""https://www.tapinto.net/towns/phillipsburg/sections/warren-county-news/articles/jaindl-warehouse-project-draws-over-250-residents-to-planning-board-meeting-in-white-township"">TAPinto Phillipsburg</a>)"
2023-07-17 11:55:26,"<li style=""padding-bottom:.5em"">Avantor to relocate to new and expanded Bridgewater Innovation Center (<a href=""https://www.roi-nj.com/2023/07/17/healthcare/avantor-to-relocate-to-new-and-expanded-bridgewater-innovation-center/"">ROI-NJ</a>)"
2023-07-17 11:58:11,"<li style=""padding-bottom:.5em"">Vessel strikes show need for Cape May County bridge overhaul, boaters say (<a href=""https://pressofatlanticcity.com/news/local/capemay-newjersey-boat-bridges-crash/article_34a48d64-20b6-11ee-9220-73859359f5bf.html"">Press of Atlantic City</a>)"
2023-07-17 11:58:01,"<li style=""padding-bottom:.5em"">Galloway intersection brings Four Seasons residents to council meeting (<a href=""https://pressofatlanticcity.com/news/local/government-politics/galloway-unsafe-intersection-speed-accident/article_bedc049a-2074-11ee-85d2-7bbac40dc3c5.html"">Press of Atlantic City</a>)"
2023-07-17 11:59:41,"<li style=""padding-bottom:.5em"">What's new at Nabisco? Fair Lawn meeting Monday may decide fate of old factory site (<a href=""https://www.northjersey.com/story/news/bergen/fair-lawn/2023/07/17/fair-lawn-nj-nabisco-factory-site-implosion/70411914007/"">NorthJersey.com</a>)"
2023-07-17 11:58:59,"<li style=""padding-bottom:.5em"">Rural warehouse fight reflects statewide clashes (<a href=""https://www.njspotlightnews.org/2023/07/rural-warren-county-warehouse-fight-continues-no-decision/"">NJ Spotlight News</a>)"
2023-07-17 12:01:19,"<li style=""padding-bottom:.5em"">More than 20 families displaced after devastating fire at N.J. apartment complex (<a href=""https://www.nj.com/news/2023/07/more-than-20-families-displaced-after-devastating-fire-at-nj-apartment-complex.html"">NJ.com</a>)"
2023-07-17 12:00:54,"<li style=""padding-bottom:.5em"">Cost of renovating landmark Loew’s Jersey theater balloons to $105 million (<a href=""https://www.nj.com/hudson/2023/07/cost-of-renovating-landmark-loews-jersey-theater-balloons-to-105-million.html"">NJ.com</a>)"
,-
2023-07-17 13:19:06,"<li style=""padding-bottom:.5em"">Morristown seniors housing getting facelift — but losing trees (<a href=""https://morristowngreen.com/2023/07/14/morristown-seniors-housing-getting-a-new-look-will-need-new-trees/"">Morristown Green</a>)"
2023-07-17 12:40:54,"<li style=""padding-bottom:.5em"">Oaklyn Borough plans property purchase for cannabis site (<a href=""https://www.theretrospect.com/news/oaklyn-plans-property-purchase-cannabis-site"">The Retrospect</a>)"
2023-07-18 09:36:18,"<li style=""padding-bottom:.5em"">Camden County industrial portfolio secures $103M financing (<a href=""https://njbiz.com/camden-county-industrial-portfolio-secures-103m-financing/"">NJBIZ</a>)"
2023-07-18 09:35:43,"<li style=""padding-bottom:.5em"">Levin: Retail industry continues strong momentum; volume expected to remain steady through end of 2023 (<a href=""https://www.roi-nj.com/2023/07/18/real_estate/levin-retail-industry-continues-strong-momentum-volume-expected-to-remain-steady-through-end-of-2023/"">ROI-NJ</a>)"
2023-07-18 09:43:24,"<li style=""padding-bottom:.5em"">Series of lawsuits against North Jersey real estate influencers allege history of fraud (<a href=""https://www.northjersey.com/story/news/2023/07/18/cesar-pina-flippingnj-real-estate-page-fraud-lawsuits/70410885007/"">NorthJersey.com</a>)"
,-
2023-07-18 14:16:46,"<li style=""padding-bottom:.5em"">NJ Transit to study potential for development at Pennsauken Transit Center (<a href=""https://www.njpen.com/nj-transit-to-study-potential-for-development-at-pennsauken-transit-center/"">NJ Pen</a>)"
2023-07-18 10:10:08,"<li style=""padding-bottom:.5em"">With endorsements from residents, Planning Board approves Cherry Hill Subaru move and expansion (<a href=""https://www.70and73.com/news/with-endorsements-from-residents-planning-board-approves-cherry-hill-subaru-move-and-expansion/article_0fd492b4-2565-11ee-9beb-4b41d5384cd9.html"">70and73.com</a>)"
2023-07-19 09:20:03,"<li style=""padding-bottom:.5em"">NJ Transit HQ lease brings agency to Newark’s Gateway Center (<a href=""https://njbiz.com/nj-transit-hq-lease-brings-agency-to-newarks-gateway-center/"">NJBIZ</a>)"
2023-07-19 09:22:21,"<li style=""padding-bottom:.5em"">Wildwood gets temporary transformer amid probe into substation fire (<a href=""https://pressofatlanticcity.com/news/local/wildwood-newjersey-outage-electricity/article_aa8cca10-24e3-11ee-8d63-b324f2593d61.html"">Press of Atlantic City</a>)"
2023-07-19 09:21:39,"<li style=""padding-bottom:.5em"">Some Buena Vista Township residents don't want pot business on Union Avenue (<a href=""https://pressofatlanticcity.com/news/local/government-politics/buena-vista-pot/article_5ee2785c-24a3-11ee-a27d-0b5a647801f6.html"">Press of Atlantic City</a>)"
2023-07-19 09:23:59,"<li style=""padding-bottom:.5em"">Series of lawsuits against North Jersey real estate influencers allege history of fraud (<a href=""https://www.northjersey.com/story/news/2023/07/18/cesar-pina-flippingnj-real-estate-page-fraud-lawsuits/70410885007/"">NorthJersey.com</a>)"
2023-07-19 09:23:51,"<li style=""padding-bottom:.5em"">AI for renters: This chatbot Max has answers for those new to the market (<a href=""https://www.northjersey.com/story/money/real-estate/2023/07/19/ai-for-the-rental-market-ask-away-get-answers/70423875007/"">NorthJersey.com</a>)"
2023-07-19 09:23:14,"<li style=""padding-bottom:.5em"">NJ Transit officially signs lease on new headquarters (<a href=""https://www.njspotlightnews.org/video/nj-transit-officially-signs-lease-on-new-headquarters/"">NJ Spotlight News</a>)"
2023-07-19 09:22:55,"<li style=""padding-bottom:.5em"">Keeping ‘Senior Freeze’ participants from ending up out in the cold (<a href=""https://www.njspotlightnews.org/2023/07/staynj-anchor-property-tax-relief-senior-homeowners-disabled-homeowners-sen-jean-stanfield-r-burlington-sen-anthony-bucco-r-morris-legislature-democrat-republican-local-propert/"">NJ Spotlight News</a>)"
,-
2023-07-20 07:14:54,"<li style=""padding-bottom:.5em"">Newark City Council has holdouts on revised rent control regulation (<a href=""https://www.tapinto.net/towns/newark/sections/government/articles/newark-city-council-has-holdouts-on-revised-rent-control-regulation"">TAPinto Newark</a>)"
2023-07-19 09:41:58,"<li style=""padding-bottom:.5em"">Roaches, Mold, Mushrooms, People Live at Camden's All American Gardens (<a href=""https://www.tapinto.net/towns/camden/articles/roaches-mold-mushrooms-people-live-at-camden-s-all-american-gardens"">TAPinto Camden</a>)"
2023-07-19 09:41:00,"<li style=""padding-bottom:.5em"">Project, including two restaurants, at Marlton's ShopRite/Kohl's center approved by zoning board (<a href=""https://www.70and73.com/news/project-including-two-restaurants-at-marltons-shoprite-kohls-center-approved-by-zoning-board/article_a816df1a-257d-11ee-864c-a3a5987d6b02.html?fbclid=IwAR12k1eP7k_oQpgjlx2gNnMLu3LZgC4HGPtfrYZbAOHjV08ejkOd9R3NTJ8"">70and73.com</a>)"
2023-07-20 09:27:57,"<li style=""padding-bottom:.5em"">NJ Transit celebrates signing of 25-year, $440M lease at Two Gateway Center (<a href=""https://www.roi-nj.com/2023/07/18/real_estate/nj-transit-celebrates-signing-of-25-year-440m-lease-at-two-gateway-center/"">ROI-NJ</a>)"
2023-07-20 09:27:36,"<li style=""padding-bottom:.5em"">Wharton Industrial sells 37-building Pennsauken portfolio for $195 million (<a href=""https://www.roi-nj.com/2023/07/19/real_estate/wharton-industrial-sells-37-building-pennsauken-portfolio-for-195-million/"">ROI-NJ</a>)"
2023-07-20 09:27:14,"<li style=""padding-bottom:.5em"">Slate Property Group closes $160M bridge loan for Namdar Group’s Journal Square neighborhood (<a href=""https://www.roi-nj.com/2023/07/20/real_estate/slate-property-group-closes-160m-bridge-loan-for-namdar-groups-journal-square-neighborhood/"">ROI-NJ</a>)"
2023-07-20 09:26:48,"<li style=""padding-bottom:.5em"">Sweetgreen takes 2,646 sq. ft. retail lease at M Station East in Morristown (<a href=""https://www.roi-nj.com/2023/07/20/real_estate/sweetgreen-takes-2646-sq-ft-retail-lease-at-m-station-east-in-morristown/"">ROI-NJ</a>)"
2023-07-20 09:26:30,"<li style=""padding-bottom:.5em"">Social Security increase 2024: Here’s the latest COLA estimate (<a href=""https://www.nj.com/news/2023/07/social-security-increase-2024-heres-the-latest-cola-estimate.html"">NJ.com</a>)"
2023-07-20 09:28:53,"<li style=""padding-bottom:.5em"">Provident Bank helps revitalize communities with $950K in grants (<a href=""https://njbiz.com/provident-bank-helps-revitalize-communities-with-950k-in-grants/"">NJBIZ</a>)"
2023-07-20 09:31:32,"<li style=""padding-bottom:.5em"">Camden officials inspect ‘disgraceful’ apartment complex neglected by owner (<a href=""https://whyy.org/articles/camden-officials-expose-neglect-all-american-gardens-apartments/"">WHYY</a>)"
2023-07-20 09:32:31,"<li style=""padding-bottom:.5em"">Philly landlord-tenant officer agrees to pause evictions after shooting in Kensington (<a href=""https://whyy.org/articles/philadeplhia-evictions-landlord-tenant-officer-shooting-kensington/"">WHYY</a>)"
,-
2023-07-23 11:11:20,"<li style=""padding-bottom:.5em"">Developer of Old Marlton Pike site in Medford returns to Township with day care, store plan (<a href=""https://www.70and73.com/news/developer-of-old-marlton-pike-site-in-medford-returns-to-township-with-day-care-store/article_e951703c-294f-11ee-a11c-4bc6195b307a.html"">70and73.com</a>)"
2023-07-21 09:59:31,"<li style=""padding-bottom:.5em"">Interstate Outdoor proposes two 90-foot-tall digital billboards in Mount Laurel over Route 295 (<a href=""https://www.70and73.com/news/interstate-outdoor-proposes-two-90-foot-tall-digital-billboards-in-mount-laurel-over-route-295/article_d2b3ddb4-2734-11ee-b301-87ceeb7a97a3.html"">70and73.com</a>)"
2023-07-21 09:49:41,"<li style=""padding-bottom:.5em"">Steeped in history and now home to a posh restaurant and luxury condos, Morristown's Vail Mansion has new owners with a history in upscale properties (<a href=""https://morristowngreen.com/2023/07/21/morristowns-vail-mansion-sold-for-2-8m-to-madison-group/"">Morristown Green</a>)"
2023-07-24 08:39:44,"<li style=""padding-bottom:.5em"">Long Island business owner charged over deadly 2022 Elizabeth fire (<a href=""https://njbiz.com/long-island-business-owner-charged-over-deadly-2022-elizabeth-fire/"">NJBIZ</a>)"
2023-07-24 08:39:26,"<li style=""padding-bottom:.5em"">Journal Square multifamily building secures $160M bridge loan (<a href=""https://njbiz.com/journal-square-multifamily-building-secures-160m-bridge-loan/"">NJBIZ</a>)"
2023-07-24 08:42:46,"<li style=""padding-bottom:.5em"">What must happen for systemic change in the prison system, from people who have been there (<a href=""https://www.northjersey.com/story/news/new-jersey/2023/07/24/life-after-incarceration-nj-prison-reentry-program-success/70384375007/"">NorthJersey.com</a>)"
2023-07-24 08:44:21,"<li style=""padding-bottom:.5em"">Camden officials vow to ensure repairs at apartment complex (<a href=""https://www.njspotlightnews.org/video/camden-officials-vow-to-ensure-repairs-at-apartment-complex/"">NJ Spotlight News</a>)"
2023-07-24 08:44:14,"<li style=""padding-bottom:.5em"">Some states protect Section 8 renters, but enforcement is elusive (<a href=""https://newjerseymonitor.com/2023/07/24/some-states-protect-section-8-renters-but-enforcement-is-elusive/"">NJ Monitor</a>)"
,-
2023-07-24 08:46:45,"<li style=""padding-bottom:.5em"">Cape May looks to federal dollars to build new desal plant (<a href=""https://pressofatlanticcity.com/news/local/cape-may-looks-to-federal-dollars-to-build-new-desal-plant/article_1e5e0a4e-2809-11ee-8f24-b7dd10cb285f.html"">Press of Atlantic City</a>)"
2023-07-25 09:05:59,"<li style=""padding-bottom:.5em"">Wonder bringing its unique restaurant concept to Hoboken at Waterfront Corporate Center (<a href=""https://www.roi-nj.com/2023/07/25/real_estate/sjp-properties-inks-lease-with-wonders-fast-dining-concept-at-waterfront-corporate-center-iii-in-hoboken/"">ROI-NJ</a>)"
2023-07-25 09:08:47,"<li style=""padding-bottom:.5em"">More details emerge of NJ Transit’s pricey move to new HQ (<a href=""https://www.njspotlightnews.org/video/more-details-emerge-of-nj-transits-pricey-move-to-new-hq/"">NJ Spotlight News</a>)"
